Marge Simpson,"Homer, I don't want to leave Springfield. I've dug myself into a happy little rut here and I'm not about to hoist myself out of it."
Homer Simpson,"Just bring the rut with you, honey. Come on, take a look."
Announcer,Cypress Creek. A tale of one city...
Homer Simpson,"Ah, let's watch something else."
Marge Simpson,Homer! You're trying to talk us into moving to this place.
Homer Simpson,"Oh yeah, that's right. Let's watch this."
Woman,Look at this place.
Man,Somebody oughta build a town that works.
Announcer,Somebody did.
,
Announcer,It's called Cypress Creek. A planned community designed for the workers of the Globex Corporation.
Announcer,Cypress Creek. Where dreams come true.
2nd Announcer,"Your dreams may vary from those of Globex Corporation, its subsidiaries, and shareholders."
Homer Simpson,"Well! What do you think of me and Cypress Creek now, Marge?"
Marge Simpson,It does seem nicer than Springfield.
Lisa Simpson,Yeah. Did you notice how the people weren't shoving or knocking each other down? I've never been to a place like that before.
Bart Simpson,Me neither!
Marge Simpson,"Well, we could use the extra money... and this house is falling apart."
Marge Simpson,All right.
Lisa Simpson,Yayyy!
Otto Mann,"Oh, wow, windows. I don't think I can afford this place."
Bart Simpson,"No it hasn't, Dad. That's why we're leaving."
Apu Nahasapeemapetilon,"Hello. I am not interested in buying the house, but I would like to use your restroom, flip through your magazines, re-arrange your carefully shelved items, and handle your food products in an unsanitary manner. Ha! Now you know how it feels."
Homer Simpson,Thank you! Come again!
,
Homer Simpson,We'll never sell this rotten dump.
Bart Simpson,"Ah, 'little help here?"
Marge Simpson,"Even if we sell the house, we still won't come close to paying off the mortgage."
Homer Simpson,Heeeeey...
Ned Flanders,"Uh... Homer... Ah, about those things you borrowed from me over the years -- you know -- the TV trays, the power sander, that downstairs bathtub... you going to be needing those things in Cypress Creek?"
Homer Simpson,Yes.
Ned Flanders,Oh... uh...
Homer Simpson,Okily dokily.
Ned Flanders,Okily dokily.
,
Ned Flanders,'Bye-diddly-i.
Blue-Haired Lawyer,So long.
Rev. Timothy Lovejoy,God bless you.
Professor Jonathan Frink,See ya.
Apu Nahasapeemapetilon,Good-bye.
Barney Gumble,"Bye-bye, Homer."
Moe Szyslak,Take care.
Bumblebee Man,Adios.
Krusty the Clown,So long.
Sideshow Mel,Fare thee well.
Captain Horatio McCallister,"Arr, bon voyage."
Comic Book Guy,Toodle-oo.
Mayor Joe Quimby,"Uh, so long."
Waylon Smithers,Bye-bye.
C. Montgomery Burns,Ta-ta.
Dr. Nick Riviera,"'Bye, everybody."
Dr. Julius Hibbert,Bye-bye.
Snake Jailbird,"Sayonara, dudes."
Chief Wiggum,So long.
Kids,Bye-bye.
Agnes Skinner,Bye-bye now.
Milhouse Van Houten,'Bye.
Otto Mann,See ya.
Seymour Skinner,'Bye.
Gary Chalmers,Bye-bye.
Nelson Muntz,Haw-haw.
Homer Simpson,I'm gonna miss Springfield. This town's been awfully good to us.
Lisa Simpson,It says here one of these giant redwood trees can provide enough sawdust to cover an entire day's worth of vomit at Disneyland.
Lisa Simpson,Oooh! Aaah! Ohhh!
,
Lisa Simpson,Oooh!
Homer Simpson,"Here we are, 15201 Maple Systems Road... Our new home."
,
Homer Simpson,
Bart Simpson,I call this room!
Man,"I am here to welcome you on behalf of the President of the Globex Corporation, me. Try the papayas. They're juicy and full of papayine. Makes you strong. Like Popeye. Popeye, papayine. Popeye, papayine. See, same thing? Same... Ah, forget it. How are ya? I'm Hank Scorpio."
Homer Simpson,Wow! My boss!
Hank Scorpio,Don't call me that word. I don't like things that elevate me above the other people. I'm just like you.
Hank Scorpio,"Aw sure, I come later in the day, I get paid a lot more and I take longer vacations. But I don't like the word ""boss"". Hey, look at my feet."
Homer Simpson,Okay...
Hank Scorpio,You like those moccasins? Look in your closet -- there's a pair for you. Don't like 'em? Then neither do I! Get the hell outta here!
Hank Scorpio,Ha! Ever see a guy say good-bye to a shoe?
Homer Simpson,"Yes, once."
Marge Simpson,"Mr. Scorpio, this house is almost too good for us. I keep expecting to get the bum's rush."
,
Hank Scorpio,"See you at work tomorrow! Although I don't really like to call it ""work""!"
Homer Simpson,Wowww.
Marge Simpson,"Okay, the oven is cleaning itself, the autovac's on dirt patrol... Annnd Maggie's enjoying her Swingamajig..."
Marge Simpson,"I can't believe it! I've done all my housework and it's only 9:30! Well, better go upstairs and make sure the beds are still made."
,
Hank Scorpio,"You will notice, my new best friend, that we are pretty casual around here."
Homer Simpson,"Yes sir, I will notice that. Very casual, Mr. Scorpion."
Hank Scorpio,"Don't call me Mr. Scorpion. It's Mr. Scorpi-o. But don't call me that, either. Call me Hank. Uh, say, before we continue our tour, would you mind hanging my coat up on the wall, please?"
Homer Simpson,
Hank Scorpio,"Relax, Homer. At Globex, we don't believe in walls. Matter of fact, I didn't even give you my coat."
Homer Simpson,Wow.
,
Hank Scorpio,"Having a place like this has always been my dream, Homer. What's your dream?"
Homer Simpson,Uh... to work for you?
Hank Scorpio,"Don't do that. My butt is for sitting, not for kissing. Now you tell me the truth -- What's your real dream? Your real dream?"
Homer Simpson,Um... Someday I'd like to own the Dallas Cowboys.
Hank Scorpio,I bet people laughed at you when you told them that dream.
Homer Simpson,Yeah.
Hank Scorpio,"Homer, don't give up. They laughed at me the first time I wore jeans with a sport coat. I was the first wealthy man in America to ever do that. Now they all do it!... Didja ever hear of Mike Milken?"
Homer Simpson,Ye... No.
Technicians,
Hank Scorpio,"Now Homer, these gentlemen here will be your eyes and your ears and, should the need arise, they'll fill in for any other part of your body. Your job will be to manage and motivate them. Give them the benefit of your years of experience."
Homer Simpson,Don't worry. That won't take long.
Hank Scorpio,The key to motivation is trust. Lemme show you what I mean.
Hank Scorpio,I want you to close your eyes and fall backwards and I'll catch you. That's gonna show you what trust is all about. Ready?
Homer Simpson,All right.
Hank Scorpio,3... 2....
Hank Scorpio,One second... Hello?
Homer Simpson,Doh!
Hank Scorpio,"Oh my God, that guy's on the floor. Uh, that was a phone call. Don't chalk that up to mistrust, now."
2nd Leg-up Kid,"I fell off the jungle gym, and when I woke up, I was in here."
3RD LEG-UP KID,I start fires!

Homer Simpson,Are you guys working?
Worker #1,"Yes sir, Mr. Simpson."
Homer Simpson,"Could you, um... work any harder than this?"
Worker #1,"Sure thing, boss."
Homer Simpson,"Hey, call me Homer."
,
Bart Simpson,
Students,
Student In Sunglasses,You got a fresh sound. It'll play well at this school.
Milhouse,"Hey, Bart, do you have a best friend yet? 'Cause I've been looking for someone to boss me around..."
Mr. Doyle,"Okay, folks, let's do it to it. Grammar, that is. Uh, everybody write down this sentence and circle the nouns."
Mr. Doyle,"Bart, as the newest addition to our menagerie, you have the honors."
Bart Simpson,Um... Uh...
Mr. Doyle,"Well, let's start by reading the sentence..."
Bart Simpson,"Two, wintim amd Jawwy wirt..."
,
Mr. Doyle,"So, you never learned cursive?"
Bart Simpson,"Um, well, I know hell and damn and bi--"
Mr. Doyle,Cursive handwriting. Script. Do you know the multiplication tables? Long division?
Bart Simpson,I know of them.
Mr. Doyle,"You know, Bart, I think you'd profit from a more remedial environment. I'm sure you'll feel right at home in... The ""Leg-Up"" Program."
Bart Simpson
Marge Simpson,Guess I can't complain. Everything's perfect here.
,
Bart Simpson,"So, what are you in for?"
Leg-up Kid,"I moved here from Canada and they think I'm slow, eh?"
Homer Simpson,"Hey, what's with you sad sacks?"
Leg-up Teacher,"Okay. Now everyone take out your safety pencil and a circle of paper. This week I hope we can finish our work on the letter ""A."""
Bart Simpson,"Let me get this straight. We're behind the rest of our class, and we're going to catch up to them by going slower than they are?"
Rest Of Class,
Leg-up Teacher,Stop it! Stop it! Warren! Melvin! Gary! Dot! Gordy!
Bart Simpson,"Look, lady, I'm s'posed to be in the fourth grade."
Leg-up Teacher,"Sounds to me like someone's got a case of the ""spose'das."""
Bart Simpson,
Leg-up Teacher,Warren!
Lisa Simpson,Wildflowers! We don't have you in Springfield!
Lisa Simpson,"Hello, Mr. Chipmunk! You're a Northern Reticulated Chipmunk! Yes, you are! You are so reticulated!"
Lisa Simpson,"Hi, Mrs. Owl! You're out kind of early!"
Mrs. Owl
Homer Simpson,"Mr. Scorpio says productivity is up 2%, and it's all because of my motivational techniques, like donuts and the possibility of more donuts to come."
Marge Simpson,"I knew you'd do well, Homer."
Bart Simpson,"Sports collectibles! Wow, a baseball made out of Secretariat!"
Homer Simpson,"Tom Landry's hat! And it's autographed! ""To Berman's Dry Cleaning, Best Wishes, Tom Landry."""
Bart Simpson,Why don't you buy it?
Homer Simpson,I can't buy that. Only management type guys with big salaries like me can afford things like that. Guys like me? I'm a guy like me!
,
Homer Simpson,"All right, team, it's the fourth quarter. The Lord gave us the atoms, and it's up to us to make 'em dance!"
Homer Simpson,"Hey, if Tom Landry's hat doesn't motivate you, then I should just quit right now."
Worker #2,"I'm sorry, we're just a little tired, sir. We've been pushing ourselves real hard to get the reactor on-line."
Homer Simpson,"Tired, eh? What you guys need... is hammocks."
Hank Scorpio,"Oh, hi, Homer! What can I do for you?"
Homer Simpson,All right... What's the number?
Homer Simpson,"Sir, I need to know where I can get some business hammocks."
,
Homer Simpson,Uh-huh.
Hank Scorpio,"There's ""Hammocks-R-Us""..."
Homer Simpson,Got it...
Hank Scorpio,"That's on Third, too. You got ""Put Your Butt There""..."
Homer Simpson,Umm-hmmm...
Hank Scorpio,That's on Third.
Homer Simpson,Yes...
Hank Scorpio,"""Swing Low, Sweet Chariot""..."
Homer Simpson,Right...
Hank Scorpio,"That might... Matter of fact, they're all in the same complex. It's the Hammock Complex, down on Third?"
Homer Simpson,"Oh, the Hammock District."
Hank Scorpio,That's right.
Businesswoman,"Ready for the linkup, Mr. Scorpio."
Hank Scorpio,"Uh, Homer. One second. I gotta take care of this. Very important. 'Be right back."
Homer Simpson,Fine.
Hank Scorpio,"Good afternoon, gentlemen. This is Scorpio. I have the doomsday device. You have 72 hours to deliver the gold. Or you face the consequences. And to prove I'm not bluffing, watch this..."
U.N. Member,"Oh, my God! The 59th Street Bridge!"
2nd U.N. Member,Maybe it just collapsed on its own.
U.N. Member,We can't take that chance.
2nd U.N. Member,You always say that. I want to take a chance.
Hank Scorpio,Collapsed on its own -- You schm... You have 72 hours. See ya.
Hank Scorpio,"Back to the hammocks, my friend."
Homer Simpson,Yes.
,
Homer Simpson,Oh.
Hank Scorpio,"You know who invented the hammock, Homer?"
Homer Simpson,No?
Hank Scorpio,That's something for you to do. Find that out.
Homer Simpson,Any sugar around here?
Jumpsuited Guy,"Try in there, Homer."
Bart Simpson,
Selma Bouvier,Patty!
Hank Scorpio,"Hi, Homer! I'm keeping two of my fingers crossed that you're gonna have that nuclear generator up to full power by tomorrow."
Homer Simpson,Uh... yessir. No problemo.
Hank Scorpio,"Good. By the way, Homer, what's your least favorite country, Italy or France?"
Homer Simpson,France.
Hank Scorpio,Nobody ever says Italy.
Homer Simpson,I've never noticed this office before.
Hank Scorpio,Why should you? -- It's mine.
Homer Simpson,"Eh, you have any sugar around here?"
Hank Scorpio,Sugar? Sure.
Hank Scorpio,Here you go. Sorry it's not in packages. Want some cream?
Homer Simpson,Eh... I... no.

Record/children,I LIKE ME / I LIKE ME / I'M AS GOOD AS I CAN BE / WITH A SMILE AND A WAVE AND A HAPPY MEL-O-DY / I'M AS GOOD AS I--
Leg-up Teacher,Hooray! Everyone's a winner!
Bart Simpson
Lisa Simpson,Oh! The whole forest is blooming!
Lisa Simpson,Excuse me.
Lisa Simpson,"Oh, my eyes are burning!"
Lisa Simpson,"Oh, little chipmunk friend. I'm allergic to everything!"
,
Hank Scorpio,"Ingenious, isn't it, Mr. Bont?"
Bont,"Scorpio, you are totally mad."
Hank Scorpio,"Huh, I wouldn't point fingers, you jerk."
Bont,"So, do you expect me to talk?"
Hank Scorpio,"I don't expect anything from you, except to die and be a very cheap funeral."
Hank Scorpio,You're gonna die now.
Hank Scorpio,Stop him! He's supposed to die!
Homer Simpson,Aargh!
Hank Scorpio,"Nice work, Homer. Am I prouda you!"
Homer Simpson,Well...
Hank Scorpio,"When you go home tonight, there's gonna be another story on your house. Thank you."
,
Homer Simpson,I tackled a loafer at work today.
Lisa Simpson,
Lisa Simpson,"I'm allergic to everything here. My nose is so stuffed up, I can't even taste Mom's delicious boiled celery."
Marge Simpson,"I've been so bored since we moved here, I've found myself drinking a glass of wine every day. I know doctors say you should drink a glass and a half, but I just can't drink that much."
Homer Simpson,"Well, the Simpson men are doing fine, right, Bart? You haven't even gotten in trouble at school."
Bart Simpson,I can't get in trouble at school. They put me in the remedial class! I'm surrounded by arsonists and kids with mittens pinned to their jackets all year round!
Bart Simpson,Hey Dad...
Bart Simpson,We want to go back to Springfield.
Homer Simpson,"What?! We've got it great here. And for the first time in my life, I'm actually good at my job. My team is way ahead of the weather machine and germ warfare divisions."
Marge Simpson,"It's up to you, Homer. Whatever you decide, that's what we'll do."
Homer Simpson
Computer,T minus 1 minute 35 seconds.
Homer Simpson,"Uh, I've got a problem, Hank."
Hank Scorpio,"Aw, gee, Homer, could it wait a sec, please?"
Homer Simpson,"Well, it's pretty important."
Homer Simpson,"Say, what's going on?"
Hank Scorpio,I'm having a little trouble with the government.
Homer Simpson,"Aw, those jerks. Always walking over the small businessman. Don't get me started about the government."
Hank Scorpio,What's the problem?
Homer Simpson,"Well, my family wants to move back to Springfield."
Hank Scorpio,"Let 'em go. You'll stay here with me, we'll go bowling."
Hank Scorpio,What's bothering them?
Homer Simpson,Nothing big. It's just a lot of little things.
Hank Scorpio,"Well, you can't argue with the little things. It's the little things that make up life."
Hank Scorpio,"Homer, I'm disappointed, but I think you need to do what's best for your family."
Homer Simpson,"Well... Thanks for everything, Hank."
Computer,T minus 14 seconds.
Hank Scorpio,"If you need anything, you call me."
Hank Scorpio,"I've never had to call my own company. Someone will tell you upstairs. But Homer, on your way out, if you want to kill somebody, it would help me a lot."
Hank Scorpio,"Hey Homer, you're missing out on some fun!"

Otto Mann,"Uh, oh, sorry. Let me just get my girlfriend and I'll go."
Otto Mann,"Hey, Crystal, wake up."
Messenger,Telegram.
Homer Simpson,"""Project Arcturus couldn't have succeeded without you. This will get you a little closer to that dream of yours. It's not the Dallas Cowboys, but it's a start. Drop me a line if you're on the East Coast, Hank Scorpio."""
Homer Simpson,"Aw, the Denver Broncos."
Marge Simpson,I think owning the Denver Broncos is pretty good.
Homer Simpson,Yeah yeah.
Marge Simpson,Well explain to me why it isn't.
Homer Simpson,"You just don't understand football, Marge."
,
Mall Announcer,"Ladies and gentlemen, the Springfield Mall in conjunction with Nostalgia Licensing Corp. is proud to present... the stars of ""Bonanza!"""
Indian #1,Thank you! I just wish Ben and Hoss and Little Joe and Hop-Sing and Sheriff Roy and all your favorites could be alive today to see this wonderful turn-out.
Indian #2,"You know, on the series, we were always trying to kill the Cartwrights..."
Crowd,
Indian #2,"...but it looks like Father Time took care of that for us, right? Am I right, folks?"
Bart Simpson,"Oh, this sucks!"
Marge Simpson,Weren't there three Indians last year?
Homer Simpson,"Look, Marge! They opened a new high-tech gadget store! You love high-tech gadgets!"
Marge Simpson,"No, I don't."
Homer Simpson,Like bull you don't! Come on!
Marge Simpson,"Homer, please, you're hurting my arm!"
Homer Simpson,"No, I'm not!"
,
Bart Simpson,"Hey, Lis, check out this space age toothbrush."
Lisa Simpson,That's an electric nostril groomer.
Marge Simpson,"Night vision goggles? A bathroom scale from a Soviet sub? A suede briefcase-case? Oh, anyone who needs this kind of status symbol must have some terrible emotional problems..."
Homer Simpson,"Marge, look!"
Homer Simpson,The World's Best Jacket! If I had this it would show everybody... show everybody!
Comic Book Guy,"Yes, finally, I would like to return your quote-unquote ""Ultimate Belt."""
Wiseguy,"I see. Do you have a receipt, quote-unquote ""sir""?"
Comic Book Guy,"No, I do not have a receipt. I won it as a door prize at the Star Trek Convention. Although I find their choice of prize highly illogical, as the average Trekker has no use for a medium-size belt."
Wiseguy,"Whoa! Whoa! A fat, sarcastic Star Trek fan! You must be a devil with the ladies."
Comic Book Guy,Hey I... Oh...
Wiseguy,"Gee, I hate to let you down, Casanova, but uh, no receipt, no return."
Bart Simpson,I'll give you four bucks for it!
Comic Book Guy,"Very well. I must hurry back to my comic book store, where I dispense the insults rather than absorb them."
,
Milhouse Van Houten,"Wow! I bet if God wore pants, he'd have a belt like that!"
Bart Simpson,"This isn't a belt, it's a Tactical Pants-Retaining System. Check it out: compass, matches, whistle, saw, panic button, squirrel snare, radon-slash-lie detector, sphygmomanometer... and it's even got turn signals!"
Jimbo Jones,"Hey, Simpson, wanna trade belts?"
Bart Simpson,"Well, not really... 'cause yours is just a piece of extension cord..."
Kearney Zzyzwicz,"Hey, dude, he's raggin' on your cord!"
Jimbo Jones,Get him.
JANEY,No running!
Bart Simpson,Time for a little evasive action...
Jimbo Jones,"Hey, he's turnin' left!"
Microchip Voice,Help. Help. Help.
Bart Simpson,"I was hoping it wouldn't come to this, but you guys asked for it..."
Bart Simpson,Can't you read? Call the police!
,
Homer Simpson,"Hey, what happened to your belt?"
Bart Simpson,Some bullies beat me up and took it.
Homer Simpson,"Son, there's only one thing punks like that understand: squealing. You've got to squeal to every teacher and every grown-up you can find. Coming to me was a good start."
Bart Simpson,But then they'll just beat me up even worse.
Homer Simpson,"Yesss, they are a clever bunch. I know, I'll squeal for you. To their parents."
,
Jimbo's Dad,That's for tellin' me how to raise my lousy kid!
Dolph's Dad,This is for the crummy life I've had to live!
Homer Simpson,The thing is -- oof! -- Bart really loves that belt and -- ugh!
Kearney's Dad,"Hey, somethin's wrong with this guy! He's not fallin' down!"
Moe Szyslak,"Fun's over, fellas. If you're gonna beat up my friend in my bar, there's a two-drink minimum."
Moe Szyslak,"Jeez, Homer, I never seen a guy stand up to that kinda punishment -- I mean, you took a three-man poundin' and didn't ever fall down."
Homer Simpson,Big deal. I didn't even get my kid's belt back. The only thing a loser like me is good for is taking beatings.
Moe Szyslak,"There ya go! That's the spirit! Homer, I seen prizefighters couldn't take a punch half as good as you! Y'know, boxing might be right up your alley!"
Homer Simpson,Really?
Moe Szyslak,"Aw, please, it's the good life, Homer. Some of these boxers, they eat steak and lobster and salad bar all in a single meal!"
Homer Simpson,Dressing?
Moe Szyslak,Their choice.
Homer Simpson,You really think I could do it?
Moe Szyslak,"Well, I dunno, are you man enough to test every one of your limits?"
Homer Simpson,Yes!
Moe Szyslak,"And are you man enough to throw a punch, should the opportunity arise?"
Homer Simpson,Yes!
Moe Szyslak,And are you man enough to give me a sixty percent cut?
Homer Simpson,YES!!
Moe Szyslak,I'll take it!!
Homer Simpson,Woo hoo!
,
Moe Szyslak,"Now, Homer, if I'm gonna manage your boxing career, I wantcha to have complete faith in me. C'mere, lemme show ya somethin'..."
Homer Simpson,Wow! I've never been in here before!
Moe Szyslak,"Yeah, well, when I realized we hadn't had no ladies in here since 1979, I turned it into an office."
Homer Simpson,You used to be a boxer just like me?
Moe Szyslak,"Yep. They called me ""Kid Gorgeous."" Later on, it was ""Kid Presentable."" Then ""Kid Gruesome."" And finally, ""Kid Moe."""
Homer Simpson,"Hey, what's this?"
Moe Szyslak,"Aw, that -- that's my old spit bucket. Yeah, I been meanin' to empty that out."
Homer Simpson,"You know Lucius Sweet? He's one of the biggest names in boxing! He's exactly as rich and as famous as Don King, and he looks just like him, too."
Moe Szyslak,"Yeah, he was my manager. Back when I was gorgeous, everybody wanted a piece of me. But somehow I just never made it to the big time."
Homer Simpson,Why not?
Moe Szyslak,"'Cause I got knocked out forty times in a row. That, plus politics. You know, it's all politics..."
Homer Simpson,Lousy Democrats.
,
Marge Simpson,"Homer, of all the crazy ideas you've had, this one ranks somewhere in the middle. You're thirty-eight years old, you don't know how to box and you haven't gotten any exercise since grade school. Before you even consider this, I insist you consult a doctor."
Homer Simpson,No problemo.
Marge Simpson,A competent doctor!
Homer Simpson
Dr. Julius Hibbert,"Well, sir, you more than meet every one of this state's requirements to box, wrestle, or be shot out of a cannon."
Marge Simpson,That's what we get for living in a state founded by circus freaks.
Dr. Julius Hibbert,"You have an absolutely unique genetic condition known as ""Homer Simpson's Syndrome."""
Homer Simpson,"Oh, why me?"
Dr. Julius Hibbert,"Don't worry, it's quite beneficial. Your brain is cushioned by a layer of fluid one eighth of an inch thicker than normal. It's almost as if you're wearing a football helmet inside your own head."
Dr. Julius Hibbert,"Why, I could wallop you all day with this surgical two-by-four without ever knocking you down. But I have other appointments."
,
Moe Szyslak,"All right, Homer, let's see the left."
Moe Szyslak,Oooo-kay... Let's see the right.
Homer Simpson,Just a second.
Moe Szyslak,When you're ready...
Homer Simpson,All right... Ready... Wait a minute... All right... Wait a minute... Just a sec...
Moe Szyslak,"Okay, punching isn't your thing. But that's okay... you're not that kind of fighter. What you're gonna do is stand there while your opponent gets exhausted from overpunching."
Homer Simpson,Then I can just push him over.
Moe Szyslak,"That's right. And if the ref's not looking, you can kick him a coupla times."
,
Moe Szyslak,Who's gonna knock you down?
Homer Simpson,No one.
Moe Szyslak,When are you gonna fight back?
Homer Simpson,Never.
Moe Szyslak,What are you gonna do?
Homer Simpson,Nothing.
Moe Szyslak,That's my boy.
,
Barney Gumble,"Man, you'd never get me into a ring. Boxing causes brain damage!"
Moe Szyslak,Okay. You're fighting a guy named Boxcar Bob.
Homer Simpson,"Brawled his way up from the boxcars, did he?"
Moe Szyslak,"Uh, no. Not yet. He still lives at the train yard. But he's a hungry young fighter. In fact, he's actually fighting for a sandwich."
Moe Szyslak,"Homer, I want you to have my lucky mitts. I hope you do better with 'em than I did."
Homer Simpson,"Gee, thanks, Moe... What's this?"
Moe Szyslak,"Aw, that's the barbed wire. Heh. We, uh, we called that ""The Stinger."" They... they don't let you use that no more."
Moe Szyslak,"Now, no matter how much he hits you, you don't do nothin', okay? You don't wanna get drawn into a boxing match here."
Bart Simpson,"Way to go, Dad! Take those punches!"
Lenny Leonard,"Man, that tramp's got the energy of a hobo!"
Drederick Tatum,"Hey, guys, c'mon, shut up!"
Carl Carlson,"Yeah, he never stops punching... 'cept to check on his bindle."
Moe Szyslak,"Okay, Homer, he's tired! He's tired! Now's your chance! Nudge him! Nudge him!"
Crowd
,
LUCIUS,"Hello, Moe. Delightful to see you again."
Moe Szyslak,"Lucius! Hey, what's a glitterati like you doin' in my dump? I--I thought you were managing the Champ."
LUCIUS,"Yes, managing Drederick has been my highest priority, even though he is temporarily incarcerated for pushing his mother down the stairs. But with his impending release, I've been strategizing for his glorious return to the shores of fistiana."
Moe Szyslak,"Uh, what?"
LUCIUS,"His comeback fight. You know, boxing."
Moe Szyslak,"Oh, oh, man. Yeah, well, who's donatin' his body for that one? Huh?"
LUCIUS,"Well, word is you manage a stalwart young pugilist who cannot be knocked down."
Moe Szyslak,Homer? You want Homer to fight Tatum?
LUCIUS,"Well, the fans are weary of fights that are over before they have an opportunity to even get drunk. I just need a body who can sustain verticality for three rounds."
Moe Szyslak,"Yeah. But Homer's no boxer, he-- he's just a freak. Tatum'll fustigate him!"
LUCIUS,"Well, fustigation aside, Moe, you've got a choice: you can either sit here in the ladies room with your faded memories, or you can take your last shot at the big time. And I can make it happen."
LUCIUS,"Three rounds, that's all I ask."
Moe Szyslak,"I gotta be honest with ya, Homer. I didn't bring you up here to show you my new tar-paper."
Homer Simpson,You... didn't?
Moe Szyslak,"No. Homer, how would you like to be Heavyweight Champion of the World?"
Homer Simpson,"Uh, sure."
Moe Szyslak,Great. All you gotta do is fight Drederick Tatum. It's this Saturday. Here's your parking pass.
Homer Simpson,"Ooh, ""General!"" Who's Drederick Tatum, anyway? Is he another hobo?"
Moe Szyslak,"Uh, you know what? I'm gonna have to check on that..."
Homer Simpson,"Well, I trust you, Moe. If you say I can beat this guy, then he doesn't stand a chance."
Prisoners,"We'll keep it down. / Sorry, Champ. / It was Jerry. / We didn't know you were here. / Sorry."
,
Questioner #1,Champ! Champ! Do you feel remorse for your crime?
Drederick Tatum,"Oh, yes, believe me, my God, if I could turn back the clock on my mother's stair pushing, I would certainly reconsider it."
Questioner #2,"Drederick, uh, what do you think of Homer Simpson?"
Drederick Tatum,"I think he's a good man, I like him, I got nothing against him. But I'm definitely gonna make orphans of his children."
Questioner #3,"Uh, y'know, they do have a mother, Champ..."
Drederick Tatum,"Yes, but I would imagine that she would die of grief."
LUCIUS,"Thank you, thank you, but the Champ has no time for further queries. This parole hearing is over."
PAROLE BOARD MEMBERS
Marge Simpson,"Homer, why are they saying you're going to fight Drederick Tatum?"
Homer Simpson,"Uh, well... I was gonna surprise you, but, um... happy anniversary, baby!"
Marge Simpson,Have you lost your mind?!
Homer Simpson,"Aw, c'mon, I'll make a fortune for one night's work! We could have all the things we always dreamed of: a snooty butler, carpeted car ports, those blue cupcakes they sell sometimes --"
Marge Simpson,But you'll get killed!
Homer Simpson,"Marge, will you let me finish? ...Plug-in room deodorizers, front and rear spoilers for the car --"
Lisa Simpson,"Mom's right, Dad. The odds against you winning are a thousand to one."
Homer Simpson,"Well, I don't think it's that unlikely."
Lisa Simpson,Those are the odds they're giving in Vegas.
Homer Simpson,"All right, I think we've heard just about enough from Mr. Newspaper today."
Announcer,"Society put Drederick Tatum away for his brutal crime. But he's paid his debt, and now he's going to get revenge... on Homer Simpson."
Grampa Simpson,
Grampa Simpson,That's your dad-dy!
,
T-shirt Vendor,Get yer T-shirts! Tell 'em where you've been by wearing a T-shirt!
Bart Simpson,"You'll be okay, Dad. Just make sure he hits you an even number of times so you don't end up with amnesia."
Marge Simpson,"Moe, I'm so glad I found you. Please promise me you won't let Homer get hurt."
Moe Szyslak,"Hey, hey, hey! I'm not the villain here, okay? If Homer gets killed in the ring tonight, it'll be because of your negative attitude! There, I said it."
Marge Simpson,"Listen to me. The instant that Homer's in any kind of danger, I want you to throw in this towel and stop the fight."
Moe Szyslak,"All right, all right, all right! I promise! Okay?"
Marge Simpson,Thank you.
,
Kent Brockman,This just in: go to hell!
Michael Buffer,"From the world of organized crime, say hello to Anthony ""Fat Tony"" D'Amico."
Michael Buffer,"... and the ruiner of events worldwide: title fights, the Super Bowl, and the Nixon Funeral, ladies and gentlemen -- The Fan Man."
Krusty the Clown,"Aw, cripes. Now I gotta comb this side over."
Moe Szyslak,"All right, Homer, I'm not going to lie to you: there's a good chance you can beat Tatum. But you gotta visualize how you're going to win, okay?"
Homer Simpson,Gotcha.
Sportscaster,"A congenital heart defect has apparently felled Tatum, moments before he could step into the ring."
Michael Buffer,"And now, please welcome back into decent society... Ladies and gentlemen, The Heavyweight Champion of the World, Drederick Tatum!"
Crowd,
Michael Buffer,"And to challenge the irresistible force of Tatum, we have ""The Immovable Object!"" He's been called ""The Brick Hithouse"" and is also known as ""The Southern Dandy"" -- Ho-mer Simp-son!"
LUCIUS,"Your boy looks a little soft, Moe. You do remember our arrangement?"
Moe Szyslak,"Yeah, don't worry. You'll get your three rounds!"
LUCIUS,"Stupendous. Because if he goes down before that bell rings, your future's going with him."
Moe Szyslak,"Okey-doke, future down the crapper. Gotcha."
Michael Buffer,"Due to popular demand, we will forgo our national anthem. And now, Ladies and gentlemen, LET'S GET READY TO RUM-BLE!!!"
Homer Simpson,"Okay, Homer, nothing to be worried about... just--"
Crowd,
Bart Simpson,Wow! I've never seen Dad hit somebody like that before!
Lisa Simpson,What are you talking about?
Bart Simpson,Isn't Dad the one in the black trunks?
Lisa Simpson,No.
Bart Simpson,Uh-oh.
Marge Simpson,What? What?! What am I missing? What?
Michael Buffer,... And there's Tatum showboating for the crowd...
Moe Szyslak,"Aw, jeez, only six seconds in... Attaboy, Homer! Keep dancin'!"
Michael Buffer,"Showing utter disdain for his opponent's abilities, Tatum is taking a short mid-round breather to converse with actor Charlie Sheen."
Drederick Tatum,You know what's great there is the sea bass. They do it blackened or saut̩ed. It's stupendous.
Referee,"Okay, break it up. Break it up, you two."
Marge Simpson,"Homer! Homer, he's not going to get tired! You've got to hit him back! Hit him back!"
Homer Simpson,
Moe Szyslak,"Hang in there, Homer! Only 440 more seconds! He's getting his second wind."
